NS_SQUID,F_SQUID,NS_Fluxgate,EW_Fluxgate,Z_Fluxgate
-58.1929,-197.9649,10906.5814,-58.0319,-22634.8533
-58.1933,-197.9846,10906.5814,-58.0319,-22634.8533
-58.1917,-197.9794,10906.5781,-57.9397,-22634.888
-58.188,-197.9622,10906.57,-57.8585,-22634.817
-58.1882,-197.9648,10906.57,-57.8585,-22634.817
-58.1898,-197.9742,10906.5414,-57.7953,-22634.7468
-58.1879,-197.9621,10906.5414,-57.7953,-22634.7468
-58.1854,-197.9566,10906.5413,-57.8125,-22634.8003
-58.1826,-197.9424,10906.5458,-57.9247,-22634.8168
-58.1804,-197.9389,10906.5458,-57.9247,-22634.8168
-58.1834,-197.9358,10906.5636,-58.1618,-22634.8435
-58.1737,-197.9092,10906.5636,-58.1618,-22634.8435
-58.1757,-197.8994,10906.5694,-58.2808,-22634.7831
-58.1778,-197.8944,10906.5694,-58.3644,-22634.7467
-58.1725,-197.8963,10906.5694,-58.3644,-22634.7467
-58.1731,-197.9055,10906.5646,-58.3705,-22634.8075
-58.1689,-197.8838,10906.5646,-58.3705,-22634.8075
-58.1683,-197.886,10906.5604,-58.3591,-22634.8404
-58.1646,-197.8807,10906.5648,-58.3506,-22634.897
-58.1667,-197.878,10906.5648,-58.3506,-22634.897
-58.1671,-197.8752,10906.5833,-58.3247,-22634.8902
-58.1578,-197.876,10906.5833,-58.3247,-22634.8902
-58.157,-197.8812,10906.5802,-58.3536,-22634.8527
-58.1529,-197.8864,10906.5786,-58.3954,-22634.8445
-58.1493,-197.877,10906.5786,-58.3954,-22634.8445
-58.147,-197.878,10906.5777,-58.4464,-22634.8657
-58.1467,-197.8795,10906.5777,-58.4464,-22634.8657
-58.1428,-197.883,10906.5815,-58.4387,-22634.8835
-58.1394,-197.8906,10906.5879,-58.42,-22634.9338
-58.1353,-197.8827,10906.5879,-58.42,-22634.9338
-58.1304,-197.8713,10906.5956,-58.2702,-22634.9581
-58.1293,-197.8536,10906.5956,-58.2702,-22634.9581
-58.1269,-197.8412,10906.5956,-58.2702,-22634.9581
-58.1263,-197.8252,10906.601,-57.9241,-22634.9695
-58.1252,-197.8204,10906.601,-57.9241,-22634.9695
-58.1237,-197.8085,10906.5944,-57.8096,-22635.0113
-58.1211,-197.8039,10906.598,-57.8143,-22635.017
-58.1187,-197.8015,10906.598,-57.8143,-22635.017
-58.1175,-197.8214,10906.5847,-57.8543,-22635.0124
-58.1142,-197.8035,10906.5847,-57.8543,-22635.0124
-58.1125,-197.8153,10906.5904,-57.8234,-22634.9521
-58.1112,-197.791,10906.5901,-57.8169,-22634.9672
-58.1076,-197.7969,10906.5901,-57.8169,-22634.9672
-58.1069,-197.8019,10906.6075,-57.9723,-22634.9891
-58.1012,-197.7897,10906.6075,-57.9723,-22634.9891
-58.0995,-197.7821,10906.6177,-58.1397,-22634.9628
-58.1003,-197.7797,10906.6164,-58.214,-22634.9281
-58.0982,-197.7749,10906.6164,-58.214,-22634.9281
-58.0954,-197.7887,10906.6194,-58.263,-22634.8823
-58.0939,-197.7792,10906.6194,-58.263,-22634.8823
-58.0906,-197.8102,10906.6192,-58.2627,-22634.8677
-58.0867,-197.818,10906.6164,-58.2249,-22634.9119
-58.0801,-197.8049,10906.6164,-58.2249,-22634.9119
-58.0753,-197.7886,10906.607,-58.2306,-22634.8387
-58.07,-197.7963,10906.607,-58.2306,-22634.8387
-58.0631,-197.8106,10906.5992,-58.2175,-22634.811
-58.058,-197.7918,10906.5879,-58.2409,-22634.6964
-58.0557,-197.7881,10906.5879,-58.2409,-22634.6964
-58.0536,-197.7906,10906.589,-58.2344,-22634.5834
-58.0504,-197.7884,10906.589,-58.2344,-22634.5834
-58.0465,-197.7932,10906.5841,-58.2477,-22634.5631
-58.0414,-197.7963,10906.5909,-58.312,-22634.5788
-58.0372,-197.788,10906.5909,-58.312,-22634.5788
-58.036,-197.78,10906.6059,-58.3599,-22634.6432
-58.0337,-197.7791,10906.6059,-58.3599,-22634.6432
-58.0317,-197.7885,10906.6136,-58.3581,-22634.6666
-58.0262,-197.7683,10906.6204,-58.3575,-22634.7197
-58.0227,-197.7753,10906.6204,-58.3575,-22634.7197
-58.0172,-197.7687,10906.5933,-58.3448,-22634.6835
-58.0151,-197.7805,10906.5933,-58.3448,-22634.6835
-58.0107,-197.7841,10906.5932,-58.346,-22634.6603
-58.0102,-197.7839,10906.5911,-58.2833,-22634.6132
-58.0077,-197.7743,10906.5911,-58.2833,-22634.6132
-58.0032,-197.7751,10906.6218,-58.2581,-22634.6175
-58.0012,-197.772,10906.6218,-58.2581,-22634.6175
-58.001,-197.7751,10906.6219,-58.2563,-22634.6187
-57.9925,-197.768,10906.6332,-58.2418,-22634.6298
-57.9898,-197.7773,10906.6332,-58.2418,-22634.6298
-57.9886,-197.7683,10906.6255,-58.1738,-22634.6803
-57.9852,-197.7742,10906.6258,-58.1719,-22634.6795
-57.9812,-197.7788,10906.6258,-58.1719,-22634.6795
-57.9774,-197.7686,10906.6205,-57.9634,-22634.6381
-57.9772,-197.7638,10906.6205,-57.9634,-22634.6381
-57.9747,-197.7642,10906.6155,-57.7921,-22634.6041
-57.9725,-197.7563,10906.6114,-57.8052,-22634.6159
-57.97,-197.7659,10906.6114,-57.8052,-22634.6159
-57.9671,-197.7632,10906.6265,-58.06,-22634.6846
-57.9666,-197.762,10906.6265,-58.06,-22634.6846
-57.9635,-197.7645,10906.6323,-58.2829,-22634.7351
-57.9626,-197.7639,10906.6337,-58.3418,-22634.7374
-57.9572,-197.7813,10906.6337,-58.3418,-22634.7374
-57.9575,-197.7804,10906.6551,-58.3216,-22634.8461
-57.9608,-197.7858,10906.6551,-58.3216,-22634.8461
-57.9571,-197.7993,10906.6635,-58.2448,-22634.8291
-57.9499,-197.7879,10906.6686,-58.2316,-22634.7904
-57.9408,-197.7802,10906.6686,-58.2316,-22634.7904
-57.9339,-197.7795,10906.6516,-58.2751,-22634.6959
-57.935,-197.7799,10906.6516,-58.2751,-22634.6959
-57.9397,-197.7929,10906.6517,-58.2689,-22634.6337
-57.9252,-197.7948,10906.6484,-58.2584,-22634.661
-57.9234,-197.8071,10906.6484,-58.2584,-22634.661
-57.9176,-197.8154,10906.6475,-58.1995,-22634.6067
-57.9102,-197.8163,10906.6475,-58.1995,-22634.6067
-57.9064,-197.8075,10906.6397,-58.2248,-22634.6177
-57.899,-197.7893,10906.6339,-58.2763,-22634.6519
-57.8948,-197.8004,10906.6339,-58.2763,-22634.6519
-57.8918,-197.7686,10906.6423,-58.281,-22634.6421
-57.8853,-197.7562,10906.6423,-58.281,-22634.6421
-57.8823,-197.7511,10906.6523,-58.244,-22634.6652
-57.8778,-197.7358,10906.6685,-58.1877,-22634.6397
-57.8752,-197.7333,10906.6685,-58.1877,-22634.6397
-57.8692,-197.7259,10906.6681,-58.1817,-22634.6446
-57.8658,-197.7295,10906.6681,-58.1817,-22634.6446
-57.8616,-197.7197,10906.6644,-58.2253,-22634.6543
-57.8586,-197.725,10906.6554,-58.2507,-22634.627
-57.8565,-197.728,10906.6554,-58.2507,-22634.627
-57.8521,-197.7296,10906.6571,-58.2038,-22634.5995
-57.8436,-197.7155,10906.6571,-58.2038,-22634.5995
-57.8405,-197.7143,10906.6586,-58.1896,-22634.5895
-57.8354,-197.7054,10906.6641,-58.2346,-22634.5371
-57.8317,-197.7068,10906.6641,-58.2346,-22634.5371
-57.8267,-197.7043,10906.6744,-58.2746,-22634.5947
-57.8208,-197.7081,10906.6754,-58.277,-22634.5882
-57.8166,-197.7052,10906.6754,-58.277,-22634.5882
-57.8104,-197.7015,10906.6968,-58.1616,-22634.6448
-57.8059,-197.6898,10906.6968,-58.1616,-22634.6448
-57.7984,-197.6877,10906.6919,-57.9545,-22634.63
-57.7907,-197.6752,10906.6907,-57.9177,-22634.6214
-57.7782,-197.6479,10906.6907,-57.9177,-22634.6214
-57.7665,-197.6113,10906.6828,-57.7891,-22634.525
-57.7593,-197.5936,10906.6828,-57.7891,-22634.525
-57.7513,-197.5682,10906.683,-57.8554,-22634.4531
-57.7484,-197.5564,10906.6811,-57.8848,-22634.4471
-57.7477,-197.5515,10906.6811,-57.8848,-22634.4471
-57.7394,-197.5483,10906.6822,-57.9506,-22634.5244
-57.736,-197.5427,10906.6822,-57.9506,-22634.5244
-57.7336,-197.5381,10906.6989,-57.9086,-22634.5747
-57.7348,-197.537,10906.7036,-57.9098,-22634.5404
-57.7369,-197.5319,10906.7036,-57.9098,-22634.5404
-57.7414,-197.5445,10906.7166,-57.904,-22634.4338
-57.7457,-197.5524,10906.7166,-57.904,-22634.4338
-57.751,-197.5989,10906.7216,-57.9154,-22634.3928
-57.7524,-197.6052,10906.7261,-57.9076,-22634.4271
-57.7515,-197.6266,10906.7261,-57.9076,-22634.4271
-57.7482,-197.6479,10906.7286,-57.873,-22634.4725
-57.7465,-197.6794,10906.7286,-57.873,-22634.4725
-57.7429,-197.6903,10906.719,-57.8043,-22634.4601
-57.7448,-197.7026,10906.7175,-57.7569,-22634.457
-57.7403,-197.702,10906.7175,-57.7569,-22634.457
-57.739,-197.7214,10906.7187,-57.7043,-22634.4431
-57.7333,-197.7366,10906.7187,-57.7043,-22634.4431
-57.7331,-197.7505,10906.7207,-57.7183,-22634.4529
-57.7272,-197.745,10906.7305,-57.7532,-22634.5796
-57.7256,-197.7352,10906.7305,-57.7532,-22634.5796
-57.7239,-197.7493,10906.7406,-57.6412,-22634.5959
-57.724,-197.7788,10906.7406,-57.6412,-22634.5959
-57.7254,-197.7467,10906.7426,-57.6533,-22634.5932
-57.7243,-197.7502,10906.7485,-57.614,-22634.5606
-57.7186,-197.7395,10906.7485,-57.614,-22634.5606
-57.7138,-197.7421,10906.7458,-57.6801,-22634.6121
-57.7087,-197.7337,10906.7458,-57.6801,-22634.6121
-57.7068,-197.7407,10906.7491,-57.6738,-22634.6402
-57.7028,-197.7405,10906.7467,-57.6912,-22634.6415
-57.701,-197.7396,10906.7467,-57.6912,-22634.6415
-57.7003,-197.7436,10906.7626,-57.7562,-22634.7429
-57.6978,-197.7496,10906.7635,-57.7591,-22634.7441
-57.6961,-197.7713,10906.7635,-57.7591,-22634.7441
-57.6956,-197.7519,10906.7671,-57.7735,-22634.7317
-57.6952,-197.7465,10906.7671,-57.7735,-22634.7317
-57.6944,-197.7431,10906.7553,-57.8042,-22634.6492
-57.6944,-197.7511,10906.756,-57.812,-22634.6311
-57.6949,-197.7518,10906.756,-57.812,-22634.6311
-57.6988,-197.752,10906.7517,-57.8472,-22634.649
-57.6984,-197.7607,10906.7517,-57.8472,-22634.649
-57.6966,-197.7698,10906.7534,-57.8442,-22634.7194
-57.6943,-197.7594,10906.7578,-57.8529,-22634.7375
-57.6948,-197.7574,10906.7578,-57.8529,-22634.7375
-57.6939,-197.7714,10906.7583,-57.8331,-22634.697
-57.687,-197.7553,10906.7583,-57.8331,-22634.697
-57.6816,-197.7502,10906.7527,-57.8662,-22634.6803
-57.6804,-197.7604,10906.7475,-57.8018,-22634.6517
-57.6859,-197.7581,10906.7475,-57.8018,-22634.6517
-57.6901,-197.7729,10906.7491,-57.7831,-22634.6965
-57.6886,-197.7804,10906.7491,-57.7831,-22634.6965
-57.691,-197.7934,10906.7474,-57.795,-22634.6524
-57.6921,-197.8082,10906.7454,-57.8606,-22634.6173
-57.6948,-197.8215,10906.7454,-57.8606,-22634.6173
-57.695,-197.8366,10906.733,-57.8638,-22634.5245
-57.6963,-197.8506,10906.733,-57.8638,-22634.5245
-57.6957,-197.8492,10906.7388,-57.8371,-22634.5502
-57.6975,-197.8712,10906.7487,-57.8143,-22634.6733
-57.6997,-197.8877,10906.7487,-57.8143,-22634.6733
-57.6968,-197.8755,10906.7505,-57.8093,-22634.8138
-57.7001,-197.8812,10906.7505,-57.8093,-22634.8138
-57.6997,-197.8862,10906.7425,-57.8139,-22634.8151
-57.7005,-197.8848,10906.7266,-57.7706,-22634.7547
-57.7032,-197.893,10906.7266,-57.7706,-22634.7547
-57.7051,-197.9197,10906.7347,-57.7632,-22634.7577
-57.707,-197.9224,10906.7347,-57.7632,-22634.7577
-57.7056,-197.9381,10906.7406,-57.7405,-22634.7745
-57.708,-197.958,10906.7383,-57.77,-22634.7608
-57.707,-197.9837,10906.7383,-57.77,-22634.7608
-57.7079,-197.9855,10906.7365,-58.0672,-22634.6983
-57.7081,-197.9858,10906.7365,-58.0672,-22634.6983
-57.7091,-197.9917,10906.734,-58.1053,-22634.6899
-57.7092,-198.0121,10906.7236,-58.2234,-22634.7234
-57.7074,-198.0003,10906.7236,-58.2234,-22634.7234
-57.7074,-198.0013,10906.7027,-57.9704,-22634.7607
-57.7124,-197.8433,10906.7027,-57.9704,-22634.7607
-57.7082,-197.9724,10906.701,-57.9637,-22634.7662
-57.7069,-198.025,10906.7193,-58.099,-22634.7399
-57.7054,-198.0246,10906.7193,-58.099,-22634.7399
-57.7053,-198.0161,10906.7303,-58.3428,-22634.7367
-57.7072,-198.025,10906.7323,-58.3527,-22634.7321
-57.7071,-198.0242,10906.7323,-58.3527,-22634.7321
-57.7098,-198.0139,10906.7311,-58.4018,-22634.7718
-57.7108,-198.0101,10906.7311,-58.4018,-22634.7718
-57.7094,-197.9943,10906.7349,-58.4536,-22634.8104
-57.7122,-197.9952,10906.7328,-58.4408,-22634.8294
-57.7129,-197.991,10906.7328,-58.4408,-22634.8294
-57.7141,-197.996,10906.723,-58.4455,-22634.7933
-57.7143,-197.9907,10906.723,-58.4455,-22634.7933
-57.7166,-197.9852,10906.7131,-58.392,-22634.7365
-57.7178,-197.9903,10906.7101,-58.3901,-22634.7017
-57.7221,-197.9935,10906.7101,-58.3901,-22634.7017
-57.7154,-197.9884,10906.6939,-58.3791,-22634.6434
-57.7137,-197.9946,10906.6939,-58.3791,-22634.6434
-57.7163,-197.9985,10906.697,-58.3763,-22634.6497
-57.7183,-198.0104,10906.7051,-58.348,-22634.7043
-57.7208,-198.0001,10906.7051,-58.348,-22634.7043
-57.7209,-198.0233,10906.7117,-58.3107,-22634.817
-57.7238,-197.9987,10906.7117,-58.3107,-22634.817
-57.7255,-197.9855,10906.7042,-58.3277,-22634.7934
-57.7265,-197.9817,10906.7009,-58.3661,-22634.8073
-57.7253,-197.9796,10906.7009,-58.3661,-22634.8073
-57.7282,-197.9692,10906.6882,-58.3134,-22634.7789
-57.7252,-197.9683,10906.6882,-58.3134,-22634.7789
-57.7265,-197.9666,10906.6929,-58.2785,-22634.7897
-57.7244,-197.9593,10906.6819,-58.2427,-22634.7822
-57.7258,-197.9551,10906.6819,-58.2427,-22634.7822
-57.7221,-197.9594,10906.6901,-58.216,-22634.7937
-57.7217,-197.9659,10906.6901,-58.216,-22634.7937
-57.7184,-197.957,10906.6882,-58.2344,-22634.8465
-57.7204,-197.9414,10906.6873,-58.241,-22634.8876
-57.7215,-197.9436,10906.6873,-58.241,-22634.8876
-57.7222,-197.9401,10906.6859,-58.2686,-22634.9006
-57.7211,-197.9408,10906.6859,-58.2686,-22634.9006
-57.7227,-197.9586,10906.6893,-58.2589,-22634.8716
-57.7394,-198.0083,10906.6918,-58.2729,-22634.8065
-57.7584,-198.1038,10906.6918,-58.2729,-22634.8065
-57.7628,-198.1633,10906.6801,-58.3015,-22634.7998
-57.7632,-198.1903,10906.6801,-58.3015,-22634.7998
-57.7633,-198.2155,10906.6803,-58.296,-22634.8062
-57.7651,-198.2219,10906.6721,-58.2718,-22634.894
-57.7653,-198.2242,10906.6721,-58.2718,-22634.894
-57.7637,-198.2452,10906.6673,-57.9269,-22634.9883
-57.7615,-198.2392,10906.6635,-57.9265,-22634.9751
-57.7592,-198.24,10906.6635,-57.9265,-22634.9751
-57.7592,-198.2463,10906.6507,-57.6567,-22634.9564
-57.7582,-198.2461,10906.6507,-57.6567,-22634.9564
-57.7547,-198.2496,10906.6585,-57.8844,-22634.9124
-57.749,-198.2557,10906.6642,-57.8997,-22634.9464
-57.7452,-198.247,10906.6642,-57.8997,-22634.9464
-57.7422,-198.2271,10906.6768,-58.056,-22635.0385
-57.7357,-198.1958,10906.6768,-58.056,-22635.0385
-57.7295,-198.1539,10906.681,-58.087,-22635.1502
-57.7232,-198.1242,10906.6808,-58.1051,-22635.1287
-57.7177,-198.0937,10906.6808,-58.1051,-22635.1287
-57.7177,-198.0594,10906.6887,-58.1318,-22635.1697
-57.7147,-198.0476,10906.6887,-58.1318,-22635.1697
-57.7134,-198.0336,10906.6908,-58.1437,-22635.1408
-57.709,-198.0182,10906.6836,-58.1538,-22635.1486
-57.7067,-198.0072,10906.6836,-58.1538,-22635.1486
-57.7059,-198.0003,10906.6762,-58.1501,-22635.0051
-57.7029,-197.9972,10906.6762,-58.1501,-22635.0051
-57.6996,-197.98,10906.6737,-58.179,-22634.9306
-57.6954,-197.9757,10906.6755,-58.208,-22634.863
-57.6937,-197.9749,10906.6755,-58.208,-22634.863
-57.6937,-197.969,10906.6592,-58.2773,-22634.8114
-57.6909,-197.9738,10906.6592,-58.2773,-22634.8114
-57.6881,-197.9843,10906.6568,-58.2279,-22634.8025
-57.6861,-197.9879,10906.6605,-58.1859,-22634.7242
-57.6865,-197.9888,10906.6605,-58.1859,-22634.7242
-57.6819,-197.9779,10906.6811,-58.1787,-22634.7561
-57.6801,-197.9734,10906.6811,-58.1787,-22634.7561
-57.6778,-197.9838,10906.6876,-58.1762,-22634.7712
-57.6775,-197.9792,10906.6882,-58.1634,-22634.8208
-57.6783,-197.9753,10906.6882,-58.1634,-22634.8208
-57.681,-197.994,10906.6853,-58.061,-22634.7373
-57.6811,-198.0186,10906.6853,-58.061,-22634.7373
-57.6804,-198.027,10906.6837,-58.0764,-22634.7062
-57.6784,-198.0399,10906.6686,-58.0844,-22634.7391
-57.6768,-198.0687,10906.6686,-58.0844,-22634.7391
-57.672,-198.0657,10906.6685,-58.1591,-22634.8057
-57.6694,-198.0657,10906.6685,-58.1591,-22634.8057
-57.6693,-198.0706,10906.6689,-58.1683,-22634.8129
-57.6694,-198.079,10906.6874,-58.1505,-22634.7897
-57.6659,-198.0756,10906.6874,-58.1505,-22634.7897
-57.6606,-198.0743,10906.6861,-58.1562,-22634.7889
-57.6584,-198.0762,10906.6861,-58.1562,-22634.7889
-57.6599,-198.0643,10906.6861,-58.1562,-22634.7889
-57.6534,-198.0608,10906.687,-58.1396,-22634.898
-57.6495,-198.0615,10906.687,-58.1396,-22634.898
-57.6487,-198.0565,10906.6996,-58.0871,-22634.8776
-57.6466,-198.0554,10906.6978,-58.0902,-22634.8632
-57.6456,-198.0627,10906.6978,-58.0902,-22634.8632
-57.6432,-198.0626,10906.6899,-58.1054,-22634.7673
-57.6405,-198.0736,10906.6899,-58.1054,-22634.7673
-57.6362,-198.0669,10906.6817,-58.2495,-22634.8586
-57.632,-198.0702,10906.6836,-58.2521,-22634.8988
-57.6305,-198.0617,10906.6836,-58.2521,-22634.8988
-57.6273,-198.0781,10906.6892,-58.3182,-22634.8906
-57.6241,-198.0765,10906.6892,-58.3182,-22634.8906
-57.6211,-198.0568,10906.6986,-58.248,-22634.9741
-57.6225,-198.052,10906.7027,-58.238,-22634.9278
-57.6169,-198.054,10906.7027,-58.238,-22634.9278
-57.6143,-198.0541,10906.7123,-58.2373,-22634.9676
-57.6124,-198.0722,10906.7123,-58.2373,-22634.9676
-57.6101,-198.0786,10906.6949,-58.2844,-22634.8681
-57.6077,-198.0876,10906.6908,-58.3286,-22634.8584
-57.6068,-198.0882,10906.6908,-58.3286,-22634.8584
-57.6073,-198.1074,10906.6919,-58.291,-22634.8167
-57.6069,-198.1143,10906.6919,-58.291,-22634.8167
-57.6096,-198.1312,10906.7013,-58.2006,-22634.8104
-57.6095,-198.1527,10906.7133,-58.1213,-22634.8319
-57.6083,-198.1674,10906.7133,-58.1213,-22634.8319
-57.6072,-198.1822,10906.7318,-58.0507,-22634.9264
-57.6058,-198.2028,10906.7318,-58.0507,-22634.9264
-57.6058,-198.2168,10906.7397,-58.0163,-22634.9598
-57.6039,-198.2121,10906.7385,-57.8203,-22634.9923
-57.6062,-198.2306,10906.7385,-57.8203,-22634.9923
-57.6055,-198.234,10906.7252,-57.5879,-22635.0329
-57.6036,-198.2311,10906.7252,-57.5879,-22635.0329
-57.5996,-198.223,10906.7206,-57.6022,-22635.0409
-57.602,-198.2248,10906.7262,-57.741,-22635.1476
-57.5998,-198.2238,10906.7262,-57.741,-22635.1476
-57.5996,-198.2356,10906.7257,-57.9707,-22635.1762
-57.5974,-198.2271,10906.7257,-57.9707,-22635.1762
-57.5976,-198.2454,10906.7305,-57.9852,-22635.1815
-57.5989,-198.2631,10906.7186,-58.0578,-22635.0479
-57.5978,-198.2867,10906.7186,-58.0578,-22635.0479
-57.5961,-198.2842,10906.7145,-58.0726,-22634.9919
-57.5921,-198.2886,10906.7145,-58.0726,-22634.9919
-57.5892,-198.2528,10906.7133,-58.0767,-22635.0017
-57.5894,-198.2303,10906.7078,-58.029,-22635.0511
-57.5894,-198.2083,10906.7078,-58.029,-22635.0511
-57.587,-198.1897,10906.7045,-58.0448,-22635.0793
-57.5903,-198.1584,10906.7062,-58.0433,-22635.0841
-57.591,-198.1362,10906.7062,-58.0433,-22635.0841
-57.5931,-198.1311,10906.7203,-58.0862,-22635.2144
-57.591,-198.1412,10906.7203,-58.0862,-22635.2144
-57.5908,-198.1169,10906.7427,-58.0535,-22635.2477
-57.5926,-198.1045,10906.7484,-58.0541,-22635.2482
-57.5901,-198.1171,10906.7484,-58.0541,-22635.2482
-57.5903,-198.0924,10906.7448,-58.0646,-22635.0988
-57.589,-198.0881,10906.7448,-58.0646,-22635.0988
-57.5922,-198.0825,10906.7215,-58.1395,-22634.994
-57.5899,-198.066,10906.7083,-58.158,-22634.9279
-57.5806,-198.0171,10906.7083,-58.158,-22634.9279
-57.5702,-197.9532,10906.722,-58.1664,-22634.9057
-57.5689,-197.9214,10906.722,-58.1664,-22634.9057
-57.5709,-197.898,10906.7238,-58.2141,-22635.0128
-57.5721,-197.8887,10906.7304,-58.2347,-22635.0617
-57.5699,-197.8936,10906.7304,-58.2347,-22635.0617
-57.5674,-197.8844,10906.7296,-58.3216,-22635.0304
-57.5609,-197.8487,10906.7296,-58.3216,-22635.0304
-57.5591,-197.8402,10906.7446,-58.2586,-22634.9539
-57.5587,-197.8538,10906.7455,-58.2224,-22634.9225
-57.5525,-197.8315,10906.7455,-58.2224,-22634.9225
-57.5484,-197.8186,10906.7425,-58.1951,-22634.875
-57.5488,-197.8211,10906.7425,-58.1951,-22634.875
-57.5484,-197.8078,10906.7435,-58.196,-22634.8235
-57.5463,-197.8064,10906.7336,-58.2409,-22634.7425
-57.5444,-197.8009,10906.7336,-58.2409,-22634.7425
-57.5444,-197.7882,10906.7407,-58.2764,-22634.6865
-57.5442,-197.7889,10906.7407,-58.2764,-22634.6865
-57.5464,-197.7903,10906.7358,-58.2961,-22634.6982
-57.5436,-197.7833,10906.737,-58.2408,-22634.8032
-57.542,-197.8037,10906.737,-58.2408,-22634.8032
-57.5417,-197.7954,10906.721,-57.9675,-22634.8716
-57.5408,-197.7886,10906.721,-57.9675,-22634.8716
-57.5416,-197.8081,10906.7166,-57.948,-22634.8886
-57.5373,-197.798,10906.713,-57.7842,-22634.9095
-57.5362,-197.7983,10906.713,-57.7842,-22634.9095
-57.5373,-197.7981,10906.7078,-57.7851,-22634.9435
-57.5365,-197.8019,10906.7078,-57.7851,-22634.9435
-57.5366,-197.7971,10906.7069,-57.7809,-22634.9327
-57.5354,-197.7966,10906.7145,-57.7048,-22634.7831
-57.5342,-197.8003,10906.7145,-57.7048,-22634.7831
-57.534,-197.8123,10906.7343,-57.657,-22634.6159
-57.5323,-197.8212,10906.7337,-57.6602,-22634.6163
-57.5329,-197.8229,10906.7337,-57.6602,-22634.6163
-57.5332,-197.8404,10906.7269,-57.6641,-22634.5981
-57.5325,-197.8538,10906.7269,-57.6641,-22634.5981
-57.5324,-197.8497,10906.7141,-57.6672,-22634.6977
-57.5357,-197.8519,10906.7126,-57.6686,-22634.7101
-57.5367,-197.8583,10906.7126,-57.6686,-22634.7101
-57.5361,-197.8668,10906.716,-57.7287,-22634.8671
-57.5348,-197.8711,10906.716,-57.7287,-22634.8671
-57.5359,-197.8713,10906.7096,-57.6771,-22634.8517
-57.5339,-197.8686,10906.7001,-57.6839,-22634.8218
-57.5348,-197.885,10906.7001,-57.6839,-22634.8218
-57.5372,-197.8859,10906.7145,-57.6416,-22634.8308
-57.5374,-197.9002,10906.7145,-57.6416,-22634.8308
-57.5344,-197.8868,10906.719,-57.6775,-22634.8075
-57.5315,-197.8794,10906.7249,-57.6722,-22634.8116
-57.5251,-197.8896,10906.7249,-57.6722,-22634.8116
-57.5252,-197.8738,10906.7153,-57.6465,-22634.7449
-57.5259,-197.8569,10906.7153,-57.6465,-22634.7449
-57.5283,-197.8585,10906.7143,-57.6309,-22634.8387
-57.527,-197.8564,10906.7146,-57.6087,-22634.8529
-57.5243,-197.8513,10906.7146,-57.6087,-22634.8529
-57.5261,-197.8504,10906.7068,-57.633,-22634.886
-57.5251,-197.8485,10906.7068,-57.633,-22634.886
-57.524,-197.8529,10906.7099,-57.6687,-22634.8984
-57.5255,-197.8576,10906.7179,-57.6663,-22634.9425
-57.5247,-197.857,10906.7179,-57.6663,-22634.9425
-57.528,-197.8717,10906.7049,-57.8064,-22634.8788
-57.526,-197.8668,10906.7049,-57.8064,-22634.8788
-57.5267,-197.867,10906.7083,-57.857,-22634.8456
-57.5271,-197.871,10906.7018,-58.034,-22634.7648
-57.5253,-197.8736,10906.7018,-58.034,-22634.7648
-57.526,-197.8757,10906.7219,-58.0989,-22634.6992
-57.5264,-197.882,10906.7219,-58.0989,-22634.6992
-57.5252,-197.884,10906.7122,-58.1083,-22634.6782
-57.5221,-197.8804,10906.7225,-58.0737,-22634.7686
-57.5172,-197.8684,10906.7225,-58.0737,-22634.7686
-57.5134,-197.8433,10906.7113,-57.9647,-22634.8818
-57.5091,-197.8321,10906.7113,-57.9647,-22634.8818
-57.5061,-197.8027,10906.7139,-57.9432,-22634.8863
-57.5032,-197.7825,10906.6947,-57.6984,-22634.8889
-57.4984,-197.7728,10906.6947,-57.6984,-22634.8889
-57.4938,-197.7451,10906.6906,-57.5569,-22634.8287
-57.4942,-197.7215,10906.6906,-57.5569,-22634.8287
-57.494,-197.7061,10906.6906,-57.5569,-22634.8287
-57.4939,-197.6957,10906.6934,-57.6498,-22634.6778
